name,row,ciclo,cve_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t,disc_vis_baja_vision_h,disc_vis_baja_vision_m,disc_vis_baja_vision_nb,disc_vis_baja_vision_t,disc_vis_ceguera_h,disc_vis_ceguera_m,disc_vis_ceguera_nb,disc_vis_ceguera_t,disc_psicosocial_h,disc_psicosocial_m,disc_psicosocial_nb,disc_psicosocial_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
2727 2020-2021 14USU0190I 5072100049,2727,2020-2021,14USU0190I,5072100049,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,4,0,,4,0,0,,0,0,0,,0,4,0,,4,0,1,,1
2728 2020-2021 14USU0190I 5041400032,2728,2020-2021,14USU0190I,5041400032,Escolarizada,53,85,,138,,,,,,,,,34,55,,89,,,,,,,,,10,6,,16,0,0,,0,0,0,,0,12,6,,18,0,2,,2
2729 2020-2021 14USU0190I 5101100015,2729,2020-2021,14USU0190I,5101100015,Escolarizada,38,19,,57,,,,,,,,,8,5,,13,,,,,,,,,2,0,,2,0,0,,0,0,0,,0,4,0,,4,0,0,,0
2730 2020-2021 14USU0190I 5021500044,2730,2020-2021,14USU0190I,5021500044,Escolarizada,4,14,,18,,,,,,,,,3,8,,11,,,,,,,,,2,5,,7,0,0,,0,0,0,,0,2,5,,7,0,0,,0
2731 2020-2021 14USU0190I 5092100006,2731,2020-2021,14USU0190I,5092100006,Escolarizada,18,82,,100,,,,,,,,,4,33,,37,,,,,,,,,0,13,,13,0,0,,0,0,0,,0,0,13,,13,0,1,,1
2732 2020-2021 14USU0190I 5094200006,2732,2020-2021,14USU0190I,5094200006,Escolarizada,27,91,,118,,,,,,,,,1,2,,3,,,,,,,,,1,3,,4,0,0,,0,0,0,,0,1,3,,4,0,0,,0
2733 2020-2021 14USU0190I 5031100007,2733,2020-2021,14USU0190I,5031100007,Escolarizada,15,90,,105,,,,,,,,,8,35,,43,,,,,,,,,3,10,,13,0,1,,1,1,0,,1,4,12,,16,0,0,,0
2734 2020-2021 14USU0190I 5101600013,2734,2020-2021,14USU0190I,5101600013,Escolarizada,14,35,,49,,,,,,,,,6,18,,24,,,,,,,,,6,8,,14,0,0,,0,0,0,,0,7,9,,16,2,0,,2
2735 2020-2021 14USU0190I 5091100011,2735,2020-2021,14USU0190I,5091100011,Escolarizada,19,26,,45,,,,,,,,,28,43,,71,,,,,,,,,3,4,,7,0,0,,0,0,0,,0,5,5,,10,1,0,,1
2736 2020-2021 14USU0006V 5021300063,2736,2020-2021,14USU0006V,5021300063,Escolarizada,24,6,,30,,,,,,,,,17,8,,25,,,,,,,,,2,1,,3,3,0,,3,0,0,,0,5,1,,6,1,0,,1
2737 2020-2021 14USU0222K 5033100003,2737,2020-2021,14USU0222K,5033100003,Escolarizada,19,35,,54,,,,,,,,,21,45,,66,,,,,,,,,2,3,,5,0,0,,0,0,0,,0,3,5,,8,0,0,,0
2738 2020-2021 14USU0222K 5071000047,2738,2020-2021,14USU0222K,5071000047,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,4,1,,5,0,0,,0,1,0,,1,5,1,,6,0,0,,0
2739 2020-2021 14USU0222K 5071700019,2739,2020-2021,14USU0222K,5071700019,Escolarizada,21,9,,30,,,,,,,,,5,4,,9,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2740 2020-2021 14USU0222K 5042000002,2740,2020-2021,14USU0222K,5042000002,Escolarizada,9,11,,20,,,,,,,,,3,8,,11,,,,,,,,,0,4,,4,0,0,,0,0,0,,0,0,4,,4,0,0,,0
2741 2020-2021 14USU0222K 5022200040,2741,2020-2021,14USU0222K,5022200040,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2742 2020-2021 14USU0222K 5032100038,2742,2020-2021,14USU0222K,5032100038,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2743 2020-2021 14USU0222K 5031100007,2743,2020-2021,14USU0222K,5031100007,Escolarizada,3,20,,23,,,,,,,,,5,6,,11,,,,,,,,,4,4,,8,0,0,,0,0,0,,0,4,4,,8,0,0,,0
2744 2020-2021 14USU0222K 5062200082,2744,2020-2021,14USU0222K,5062200082,Escolarizada,11,6,,17,,,,,,,,,7,5,,12,,,,,,,,,1,1,,2,0,0,,0,0,0,,0,2,1,,3,0,0,,0
2745 2020-2021 14USU0005W 5021400012,2745,2020-2021,14USU0005W,5021400012,Escolarizada,9,4,,13,,,,,,,,,3,2,,5,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2746 2020-2021 14USU0005W 5021200054,2746,2020-2021,14USU0005W,5021200054,Escolarizada,11,29,,40,,,,,,,,,6,21,,27,,,,,,,,,2,1,,3,0,1,,1,0,0,,0,5,2,,7,1,1,,2
2747 2020-2021 14USU0005W 5021200055,2747,2020-2021,14USU0005W,5021200055,Escolarizada,19,19,,38,,,,,,,,,7,9,,16,,,,,,,,,1,2,,3,0,0,,0,0,0,,0,3,2,,5,0,0,,0
2748 2020-2021 14USU0005W 5021000114,2748,2020-2021,14USU0005W,5021000114,Escolarizada,22,32,,54,,,,,,,,,5,9,,14,,,,,,,,,6,4,,10,1,0,,1,0,0,,0,8,6,,14,1,0,,1
2749 2020-2021 14USU0005W 5021700002,2749,2020-2021,14USU0005W,5021700002,Escolarizada,21,41,,62,,,,,,,,,10,16,,26,,,,,,,,,5,7,,12,0,0,,0,0,0,,0,7,7,,14,0,0,,0
2750 2020-2021 14USU0110G 5071000020,2750,2020-2021,14USU0110G,5071000020,Escolarizada,52,36,,88,,,,,,,,,43,31,,74,,,,,,,,,16,4,,20,0,1,,1,1,0,,1,18,6,,24,1,0,,1
2751 2020-2021 14USU0110G 5073200005,2751,2020-2021,14USU0110G,5073200005,Escolarizada,158,31,,189,,,,,,,,,110,17,,127,,,,,,,,,11,2,,13,0,1,,1,0,0,,0,14,3,,17,1,0,,1
2752 2020-2021 14USU0110G 5061000002,2752,2020-2021,14USU0110G,5061000002,Escolarizada,119,12,,131,,,,,,,,,83,11,,94,,,,,,,,,56,5,,61,0,0,,0,0,0,,0,62,6,,68,1,2,,3
2753 2020-2021 14USU0110G 5062100009,2753,2020-2021,14USU0110G,5062100009,Escolarizada,139,25,,164,,,,,,,,,125,14,,139,,,,,,,,,27,5,,32,2,1,,3,0,0,,0,32,6,,38,3,0,,3
2754 2020-2021 14USU0110G 5102100004,2754,2020-2021,14USU0110G,5102100004,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,1,0,,1,0,0,,0,0,0,,0,3,0,,3,0,0,,0
2755 2020-2021 14USU0110G 5073200035,2755,2020-2021,14USU0110G,5073200035,Escolarizada,24,7,,31,,,,,,,,,10,0,,10,,,,,,,,,2,3,,5,1,0,,1,0,0,,0,6,3,,9,0,1,,1
2756 2020-2021 14USU0110G 5071200034,2756,2020-2021,14USU0110G,5071200034,Escolarizada,4,3,,7,,,,,,,,,0,0,,0,,,,,,,,,12,1,,13,0,0,,0,0,0,,0,12,1,,13,0,0,,0
2757 2020-2021 14USU0110G 5071700019,2757,2020-2021,14USU0110G,5071700019,Escolarizada,154,70,,224,,,,,,,,,101,62,,163,,,,,,,,,27,9,,36,0,0,,0,0,0,,0,27,9,,36,4,1,,5
2758 2020-2021 14USU0110G 5062200055,2758,2020-2021,14USU0110G,5062200055,Escolarizada,128,26,,154,,,,,,,,,40,10,,50,,,,,,,,,36,8,,44,0,0,,0,1,0,,1,41,8,,49,1,1,,2
2759 2020-2021 14USU0110G 5071300009,2759,2020-2021,14USU0110G,5071300009,Escolarizada,139,13,,152,,,,,,,,,137,3,,140,,,,,,,,,33,1,,34,0,0,,0,0,0,,0,34,1,,35,0,1,,1
2760 2020-2021 14USU0110G 5071400015,2760,2020-2021,14USU0110G,5071400015,Escolarizada,97,74,,171,,,,,,,,,81,36,,117,,,,,,,,,20,17,,37,1,0,,1,0,0,,0,22,17,,39,2,0,,2
2761 2020-2021 14USU0110G 5071300082,2761,2020-2021,14USU0110G,5071300082,Escolarizada,20,4,,24,,,,,,,,,3,0,,3,,,,,,,,,10,1,,11,0,0,,0,0,0,,0,10,1,,11,0,0,,0
2762 2020-2021 14USU0110G 5052200017,2762,2020-2021,14USU0110G,5052200017,Escolarizada,5,3,,8,,,,,,,,,1,1,,2,,,,,,,,,3,2,,5,0,0,,0,0,0,,0,3,2,,5,0,0,,0
2763 2020-2021 14USU0110G 5052100005,2763,2020-2021,14USU0110G,5052100005,Escolarizada,15,9,,24,,,,,,,,,19,3,,22,,,,,,,,,8,1,,9,0,0,,0,0,0,,0,10,2,,12,0,0,,0
2764 2020-2021 14USU0110G 5072100033,2764,2020-2021,14USU0110G,5072100033,Escolarizada,20,50,,70,,,,,,,,,22,36,,58,,,,,,,,,3,9,,12,0,0,,0,0,0,,0,3,10,,13,0,0,,0
2765 2020-2021 14USU0110G 5053100004,2765,2020-2021,14USU0110G,5053100004,Escolarizada,11,7,,18,,,,,,,,,10,12,,22,,,,,,,,,2,5,,7,0,0,,0,0,0,,0,7,5,,12,0,1,,1
2766 2020-2021 14USU0110G 5052200007,2766,2020-2021,14USU0110G,5052200007,Escolarizada,23,43,,66,,,,,,,,,12,17,,29,,,,,,,,,15,6,,21,0,0,,0,1,0,,1,17,7,,24,1,1,,2
2767 2020-2021 14USU0110G 5095400006,2767,2020-2021,14USU0110G,5095400006,Escolarizada,74,168,,242,,,,,,,,,77,114,,191,,,,,,,,,16,23,,39,0,2,,2,0,0,,0,17,26,,43,0,1,,1
2768 2020-2021 14USU0110G 4071300015,2768,2020-2021,14USU0110G,4071300015,Escolarizada,0,0,,0,,,,,,,,,1,0,,1,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2769 2020-2021 14USU0220M 5033100003,2769,2020-2021,14USU0220M,5033100003,Escolarizada,11,35,,46,,,,,,,,,15,9,,24,,,,,,,,,6,16,,22,0,0,,0,0,0,,0,9,18,,27,0,0,,0
2770 2020-2021 14USU0220M 5072100002,2770,2020-2021,14USU0220M,5072100002,Escolarizada,11,24,,35,,,,,,,,,8,3,,11,,,,,,,,,3,5,,8,1,0,,1,0,0,,0,4,5,,9,0,0,,0
2771 2020-2021 14USU0220M 5061000002,2771,2020-2021,14USU0220M,5061000002,Escolarizada,14,2,,16,,,,,,,,,18,3,,21,,,,,,,,,9,3,,12,1,0,,1,0,0,,0,11,3,,14,0,0,,0
2772 2020-2021 14USU0220M 5081100050,2772,2020-2021,14USU0220M,5081100050,Escolarizada,6,1,,7,,,,,,,,,8,3,,11,,,,,,,,,2,0,,2,0,0,,0,0,0,,0,3,0,,3,0,0,,0
2773 2020-2021 14USU0220M 5042000002,2773,2020-2021,14USU0220M,5042000002,Escolarizada,13,29,,42,,,,,,,,,9,25,,34,,,,,,,,,7,7,,14,1,0,,1,0,0,,0,9,8,,17,0,0,,0
2774 2020-2021 14USU0220M 5093100002,2774,2020-2021,14USU0220M,5093100002,Escolarizada,28,91,,119,,,,,,,,,35,51,,86,,,,,,,,,2,8,,10,0,1,,1,0,0,,0,2,9,,11,0,0,,0
2775 2020-2021 14USU0220M 5041400032,2775,2020-2021,14USU0220M,5041400032,Escolarizada,22,37,,59,,,,,,,,,14,27,,41,,,,,,,,,1,5,,6,0,0,,0,0,0,,0,2,5,,7,0,0,,0
2776 2020-2021 14USU0220M 5092100006,2776,2020-2021,14USU0220M,5092100006,Escolarizada,22,90,,112,,,,,,,,,9,45,,54,,,,,,,,,3,11,,14,0,0,,0,0,0,,0,3,11,,14,0,0,,0
2777 2020-2021 14USU0220M 5082100001,2777,2020-2021,14USU0220M,5082100001,Escolarizada,9,5,,14,,,,,,,,,22,13,,35,,,,,,,,,4,6,,10,0,0,,0,0,0,,0,4,6,,10,0,0,,0
2778 2020-2021 14USU0220M 5041100056,2778,2020-2021,14USU0220M,5041100056,Escolarizada,26,33,,59,,,,,,,,,10,15,,25,,,,,,,,,2,9,,11,0,1,,1,0,0,,0,2,10,,12,0,0,,0
2779 2020-2021 14USU0220M 5094200006,2779,2020-2021,14USU0220M,5094200006,Escolarizada,13,95,,108,,,,,,,,,4,31,,35,,,,,,,,,2,10,,12,0,0,,0,0,0,,0,3,11,,14,0,0,,0
2780 2020-2021 14USU0220M 5031100007,2780,2020-2021,14USU0220M,5031100007,Escolarizada,8,48,,56,,,,,,,,,8,36,,44,,,,,,,,,2,10,,12,0,0,,0,0,0,,0,2,11,,13,0,0,,0
2781 2020-2021 14USU0220M 5091100011,2781,2020-2021,14USU0220M,5091100011,Escolarizada,37,33,,70,,,,,,,,,39,46,,85,,,,,,,,,3,7,,10,0,0,,0,0,0,,0,3,8,,11,0,0,,0
2782 2020-2021 14USU0011G 5071000020,2782,2020-2021,14USU0011G,5071000020,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,2,1,,3,0,0,,0,0,0,,0,2,1,,3,0,0,,0
2783 2020-2021 14USU0011G 5073200005,2783,2020-2021,14USU0011G,5073200005,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2784 2020-2021 14USU0011G 5073200005,2784,2020-2021,14USU0011G,5073200005,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1
2785 2020-2021 14USU0011G 5051200024,2785,2020-2021,14USU0011G,5051200024,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,1,0,,1,0,0,,0,0,0,,0,2,0,,2,0,0,,0
2786 2020-2021 14USU0011G 5071100005,2786,2020-2021,14USU0011G,5071100005,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,3,1,,4,0,0,,0,0,0,,0,3,1,,4,0,0,,0
2787 2020-2021 14USU0011G 5071300014,2787,2020-2021,14USU0011G,5071300014,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2788 2020-2021 14USU0011G 5071300014,2788,2020-2021,14USU0011G,5071300014,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,3,0,,3,0,0,,0,0,0,,0,4,0,,4,0,0,,0
2789 2020-2021 14USU0011G 5042000002,2789,2020-2021,14USU0011G,5042000002,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2790 2020-2021 14USU0011G 5042100092,2790,2020-2021,14USU0011G,5042100092,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2791 2020-2021 14USU0011G 5092100006,2791,2020-2021,14USU0011G,5092100006,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2792 2020-2021 14USU0011G 5041100056,2792,2020-2021,14USU0011G,5041100056,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,2,0,,2,0,0,,0,0,0,,0,2,0,,2,0,0,,0
2793 2020-2021 14USU0011G 5094200006,2793,2020-2021,14USU0011G,5094200006,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,0,0,,0,0,1,,1,0,0,,0,0,2,,2,0,0,,0
2794 2020-2021 14USU0011G 5094100009,2794,2020-2021,14USU0011G,5094100009,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,1,3,,4,0,0,,0,0,0,,0,1,4,,5,0,0,,0
2795 2020-2021 14USU0011G 5091100011,2795,2020-2021,14USU0011G,5091100011,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2796 2020-2021 14USU0009S 5033100003,2796,2020-2021,14USU0009S,5033100003,Escolarizada,3,11,,14,,,,,,,,,0,0,,0,,,,,,,,,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2797 2020-2021 14USU0009S 5042000002,2797,2020-2021,14USU0009S,5042000002,Escolarizada,10,10,,20,,,,,,,,,0,1,,1,,,,,,,,,0,0,,0,0,1,,1,0,0,,0,0,1,,1,0,0,,0
2798 2020-2021 14USU0009S 5101600013,2798,2020-2021,14USU0009S,5101600013,Escolarizada,4,3,,7,,,,,,,,,0,0,,0,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2799 2020-2021 14USU0008T 5033100003,2799,2020-2021,14USU0008T,5033100003,Escolarizada,99,117,,216,,,,,,,,,31,40,,71,,,,,,,,,8,18,,26,0,1,,1,0,0,,0,8,19,,27,0,1,,1
2800 2020-2021 14USU0008T 5061100001,2800,2020-2021,14USU0008T,5061100001,Escolarizada,30,5,,35,,,,,,,,,14,1,,15,,,,,,,,,12,1,,13,1,0,,1,0,0,,0,14,1,,15,0,1,,1
2801 2020-2021 14USU0008T 5071200009,2801,2020-2021,14USU0008T,5071200009,Escolarizada,15,3,,18,,,,,,,,,14,2,,16,,,,,,,,,11,3,,14,0,0,,0,0,0,,0,14,4,,18,0,0,,0
2802 2020-2021 14USU0008T 5052200002,2802,2020-2021,14USU0008T,5052200002,Escolarizada,27,14,,41,,,,,,,,,11,5,,16,,,,,,,,,12,6,,18,0,0,,0,0,0,,0,13,6,,19,1,0,,1
2803 2020-2021 14USU0008T 5042100012,2803,2020-2021,14USU0008T,5042100012,Escolarizada,30,38,,68,,,,,,,,,13,24,,37,,,,,,,,,9,9,,18,0,0,,0,0,0,,0,11,9,,20,0,0,,0
2804 2020-2021 14USU0008T 5073100009,2804,2020-2021,14USU0008T,5073100009,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,4,1,,5,0,0,,0,0,0,,0,6,1,,7,0,0,,0
2805 2020-2021 14USU0008T 5033200024,2805,2020-2021,14USU0008T,5033200024,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,1,5,,6,0,1,,1,0,0,,0,1,6,,7,0,0,,0
2806 2020-2021 14USU0008T 5041400032,2806,2020-2021,14USU0008T,5041400032,Escolarizada,39,38,,77,,,,,,,,,14,22,,36,,,,,,,,,6,9,,15,1,2,,3,0,0,,0,7,13,,20,1,0,,1
2807 2020-2021 14USU0008T 5021600062,2807,2020-2021,14USU0008T,5021600062,Escolarizada,1,6,,7,,,,,,,,,2,5,,7,,,,,,,,,1,0,,1,0,0,,0,0,0,,0,2,3,,5,0,0,,0
2808 2020-2021 14USU0008T 5022500001,2808,2020-2021,14USU0008T,5022500001,Escolarizada,4,5,,9,,,,,,,,,2,1,,3,,,,,,,,,3,4,,7,0,1,,1,0,0,,0,3,6,,9,0,0,,0
2809 2020-2021 14USU0008T 5031500008,2809,2020-2021,14USU0008T,5031500008,Escolarizada,6,27,,33,,,,,,,,,3,21,,24,,,,,,,,,0,2,,2,0,0,,0,0,0,,0,0,3,,3,0,0,,0
2810 2020-2021 14USU0008T 5021000010,2810,2020-2021,14USU0008T,5021000010,Escolarizada,4,7,,11,,,,,,,,,2,2,,4,,,,,,,,,1,3,,4,1,0,,1,0,0,,0,2,4,,6,0,0,,0
2811 2020-2021 14USU0008T 5094200006,2811,2020-2021,14USU0008T,5094200006,Escolarizada,9,66,,75,,,,,,,,,0,8,,8,,,,,,,,,1,8,,9,0,0,,0,0,0,,0,1,8,,9,0,0,,0
2812 2020-2021 14USU0008T 5095600005,2812,2020-2021,14USU0008T,5095600005,Escolarizada,6,16,,22,,,,,,,,,5,15,,20,,,,,,,,,0,1,,1,0,1,,1,0,0,,0,1,2,,3,0,0,,0
2813 2020-2021 14USU0008T 5091100011,2813,2020-2021,14USU0008T,5091100011,Escolarizada,93,103,,196,,,,,,,,,68,76,,144,,,,,,,,,5,9,,14,0,0,,0,1,0,,1,7,9,,16,0,1,,1
2814 2020-2021 14USU0004X 5042100065,2814,2020-2021,14USU0004X,5042100065,No escolarizada,37,52,,89,,,,,,,,,36,54,,90,,,,,,,,,4,14,,18,0,0,,0,1,0,,1,7,21,,28,1,0,,1
2815 2020-2021 14USU0004X 5032200012,2815,2020-2021,14USU0004X,5032200012,No escolarizada,2,8,,10,,,,,,,,,3,10,,13,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,1,1,,2,1,1,,2
2816 2020-2021 14USU0004X 5061000015,2816,2020-2021,14USU0004X,5061000015,No escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,1,2,,3,0,0,,0,0,1,,1,4,5,,9,0,0,,0
2817 2020-2021 14USU0004X 5011200004,2817,2020-2021,14USU0004X,5011200004,No escolarizada,18,63,,81,,,,,,,,,10,44,,54,,,,,,,,,3,13,,16,0,0,,0,0,0,,0,4,24,,28,3,5,,8
2818 2020-2021 14USU0004X 5011500002,2818,2020-2021,14USU0004X,5011500002,No escolarizada,2,11,,13,,,,,,,,,10,69,,79,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2819 2020-2021 14USU0004X 5021000007,2819,2020-2021,14USU0004X,5021000007,No escolarizada,12,15,,27,,,,,,,,,12,25,,37,,,,,,,,,0,5,,5,0,0,,0,0,0,,0,0,6,,6,2,3,,5
2820 2020-2021 14USU0004X 5041200075,2820,2020-2021,14USU0004X,5041200075,No escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,8,5,,13,0,0,,0,0,0,,0,12,7,,19,1,1,,2
2821 2020-2021 14USU0004X 5032100001,2821,2020-2021,14USU0004X,5032100001,No escolarizada,4,4,,8,,,,,,,,,0,0,,0,,,,,,,,,0,1,,1,0,0,,0,0,0,,0,2,1,,3,0,0,,0
2822 2020-2021 14USU0004X 5104100015,2822,2020-2021,14USU0004X,5104100015,No escolarizada,8,11,,19,,,,,,,,,8,2,,10,,,,,,,,,2,1,,3,0,0,,0,0,0,,0,4,1,,5,0,0,,0
2823 2020-2021 14USU0004X 5062200105,2823,2020-2021,14USU0004X,5062200105,No escolarizada,26,12,,38,,,,,,,,,30,9,,39,,,,,,,,,9,2,,11,0,0,,0,1,0,,1,18,4,,22,1,0,,1
2824 2020-2021 14USU0010H 5032100027,2824,2020-2021,14USU0010H,5032100027,Escolarizada,1,11,,12,,,,,,,,,2,11,,13,,,,,,,,,0,2,,2,0,0,,0,0,0,,0,0,2,,2,0,0,,0
2825 2020-2021 14USU0010H 5033200006,2825,2020-2021,14USU0010H,5033200006,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,2,11,,13,0,0,,0,0,0,,0,2,11,,13,0,0,,0
2826 2020-2021 14USU0010H 5021500119,2826,2020-2021,14USU0010H,5021500119,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,,2,4,,6,0,0,,0,1,0,,1,3,7,,10,1,1,,2
2827 2020-2021 14USU0010H 5031300010,2827,2020-2021,14USU0010H,5031300010,Escolarizada,20,23,,43,,,,,,,,,20,17,,37,,,,,,,,,7,4,,11,0,0,,0,0,0,,0,10,4,,14,0,1,,1
2828 2020-2021 14USU0010H 5031300014,2828,2020-2021,14USU0010H,5031300014,Escolarizada,20,40,,60,,,,,,,,,17,47,,64,,,,,,,,,2,8,,10,0,1,,1,0,0,,0,2,10,,12,1,0,,1
2829 2020-2021 14USU0010H 5031200031,2829,2020-2021,14USU0010H,5031200031,Escolarizada,8,9,,17,,,,,,,,,12,7,,19,,,,,,,,,2,6,,8,0,2,,2,0,0,,0,2,10,,12,0,0,,0
2830 2020-2021 14USU0010H 5031500010,2830,2020-2021,14USU0010H,5031500010,Escolarizada,7,159,,166,,,,,,,,,7,179,,186,,,,,,,,,2,25,,27,0,0,,0,0,0,,0,3,34,,37,0,2,,2
2831 2020-2021 14USU0007U 5051100006,2831,2020-2021,14USU0007U,5051100006,Escolarizada,13,13,,26,,,,,,,,,6,12,,18,,,,,,,,,4,4,,8,0,0,,0,0,0,,0,4,4,,8,0,0,,0
2832 2020-2021 14USU0230T 8095200003,2832,2020-2021,14USU0230T,8095200003,Escolarizada,9,7,,16,,,,0,,,,0,7,11,,18,,,,0,,,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2833 2020-2021 14USU0230T 8072100013,2833,2020-2021,14USU0230T,8072100013,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2834 2020-2021 14USU0230T 8091325001,2834,2020-2021,14USU0230T,8091325001,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2835 2020-2021 14USU0230T 8091100003,2835,2020-2021,14USU0230T,8091100003,Escolarizada,0,0,,0,,,,0,,,,0,1,2,,3,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2836 2020-2021 14USU0230T 8095600001,2836,2020-2021,14USU0230T,8095600001,Escolarizada,4,8,,12,,,,0,,,,0,0,6,,6,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1
2837 2020-2021 14USU0230T 8051200020,2837,2020-2021,14USU0230T,8051200020,Escolarizada,2,2,,4,,,,0,,,,0,3,9,,12,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2838 2020-2021 14USU0230T 8095000001,2838,2020-2021,14USU0230T,8095000001,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2839 2020-2021 14USU0230T 8051200017,2839,2020-2021,14USU0230T,8051200017,Escolarizada,4,11,,15,,,,0,,,,0,5,8,,13,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2840 2020-2021 14USU0230T 8051100012,2840,2020-2021,14USU0230T,8051100012,Escolarizada,6,5,,11,,,,1,,,,0,6,9,,15,,,,0,,,,1,0,2,,2,0,0,,0,0,0,,0,0,2,,2,0,0,,0
2841 2020-2021 14USU0230T 8091345005,2841,2020-2021,14USU0230T,8091345005,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2842 2020-2021 14USU0230T 8095000003,2842,2020-2021,14USU0230T,8095000003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2843 2020-2021 14USU0230T 8031100011,2843,2020-2021,14USU0230T,8031100011,Escolarizada,0,0,,0,,,,0,,,,0,3,1,,4,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2844 2020-2021 14USU0230T 6092204007,2844,2020-2021,14USU0230T,6092204007,Escolarizada,3,3,,6,,,,0,,,,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
